BIN,Brand,Type,Category,Issuer,IssuerPhone,IssuerUrl,isoCode2,isoCode3,CountryName
543394,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
543400,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
543427,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
543624,MASTERCARD,CREDIT,GOLD,"FIBABANKA, A.S.",+902123818282,,TR,TUR,TURKEY
543709,MASTERCARD,CREDIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
543738,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
543745,MASTERCARD,CREDIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
543771,MASTERCARD,CREDIT,PLATINUM,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
543867,MASTERCARD,DEBIT,STANDARD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
543943,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
543944,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
544048,MASTERCARD,DEBIT,PREPAID,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
544060,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURKCELL ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
544078,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
544294,MASTERCARD,CREDIT,CLASSIC,"TURKIYE GARANTI BANKASI, A.S.",+902123181818,http://www.garanti.com.tr,TR,TUR,TURKEY
544401,MASTERCARD,DEBIT,PREPAID,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
544568,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
544569,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
544638,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
544716,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
544836,MASTERCARD,CREDIT,GOLD,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
545044,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURKCELL ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
545103,MASTERCARD,CREDIT,WORLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
545120,MASTERCARD,CREDIT,WORLD,QNB BANK A.S,,,TR,TUR,TURKEY
545124,MASTERCARD,CREDIT,WORLD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
545148,MASTERCARD,CREDIT,WORLD,"TURK EKONOMI BANKASI, A.S.",444 0 666 TEB,http://www.teb.com.tr,TR,TUR,TURKEY
545183,MASTERCARD,CREDIT,WORLD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
545254,MASTERCARD,DEBIT,PREPAID,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
545442,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
545469,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
545560,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
545583,MASTERCARD,CREDIT,WORLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
545616,MASTERCARD,CREDIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
545769,MASTERCARD,CREDIT,STANDARD,"ICBC TURKEY BANK, A.S.",,,TR,TUR,TURKEY
545770,MASTERCARD,CREDIT,GOLD,"ICBC TURKEY BANK, A.S.",,,TR,TUR,TURKEY
545847,MASTERCARD,CREDIT,WORLD,QNB BANK A.S,,,TR,TUR,TURKEY
545915,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
545976,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
546014,MASTERCARD,CREDIT,WORLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
546039,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
546764,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
546957,MASTERCARD,DEBIT,PREPAID,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
547161,MASTERCARD,CREDIT,GOLD,"CITIBANK, A.S.",+902123194500,https://www.citibank.com.tr,TR,TUR,TURKEY
547187,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
547198,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
547234,MASTERCARD,CREDIT,BUSINESS,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
547244,MASTERCARD,CREDIT,BUSINESS,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
547287,MASTERCARD,CREDIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
547311,MASTERCARD,CREDIT,BUSINESS,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
547402,MASTERCARD,DEBIT,BUSINESS,GOLDEN GLOBAL YATIRIM BANKASI AS,,,TR,TUR,TURKEY
547564,MASTERCARD,CREDIT,BUSINESS,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
547567,MASTERCARD,CREDIT,PREFERRED BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
547680,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
547765,MASTERCARD,CREDIT,BUSINESS,"ING, A.S.",,,TR,TUR,TURKEY
547772,MASTERCARD,CREDIT,STANDARD,QNB BANK A.S,,,TR,TUR,TURKEY
547799,MASTERCARD,CREDIT,BUSINESS,"ASYA KATILIM BANKASI, A.S.",+902166335000,http://www.bankasya.com.tr,TR,TUR,TURKEY
547800,MASTERCARD,CREDIT,PREFERRED BUSINESS,QNB BANK A.S,,,TR,TUR,TURKEY
547840,MASTERCARD,CREDIT,BUSINESS,"FIBABANKA, A.S.",+902123818282,,TR,TUR,TURKEY
547968,MASTERCARD,CREDIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
547980,MASTERCARD,CREDIT,BUSINESS,VAKIF KATILIM BANKASI,,,TR,TUR,TURKEY
547985,MASTERCARD,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
548202,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
548232,MASTERCARD,CREDIT,GOLD,ALBARAKA TURK KATILIM BANKASI A.S,,,TR,TUR,TURKEY
548237,MASTERCARD,CREDIT,GOLD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
548334,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
548375,MASTERCARD,CREDIT,PLATINUM,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
548434,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
548705,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
548793,MASTERCARD,DEBIT,PREPAID,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
548819,MASTERCARD,CREDIT,GOLD,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
548935,MASTERCARD,CREDIT,GOLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
548975,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
549203,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
549208,MASTERCARD,CREDIT,MIXED PRODUCT,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
549211,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
549219,MASTERCARD,CREDIT,BUSINESS PREFERRED,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
549220,MASTERCARD,CREDIT,GOLD,"CITIBANK, A.S.",+902123194500,https://www.citibank.com.tr,TR,TUR,TURKEY
549294,MASTERCARD,CREDIT,STANDARD,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
549394,MASTERCARD,CREDIT,CLASSIC,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
549449,MASTERCARD,CREDIT,STANDARD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
549520,MASTERCARD,DEBIT,PREPAID RELOADABLE,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
549539,MASTERCARD,DEBIT,PREPAID,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
549624,MASTERCARD,DEBIT,PREPAID,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
549839,MASTERCARD,CREDIT,WORLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
549938,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
549997,MASTERCARD,CREDIT,WORLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
549998,MASTERCARD,CREDIT,STANDARD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
550074,MASTERCARD,CREDIT,WORLD,"ING, A.S.",,,TR,TUR,TURKEY
550291,MASTERCARD,CREDIT,,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
550383,MASTERCARD,CREDIT,,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
550412,MASTERCARD,DEBIT,,HSBC,,,TR,TUR,TURKEY
550413,MASTERCARD,DEBIT,,,,,TR,TUR,TURKEY
550449,MASTERCARD,CREDIT,GOLD,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
550452,MASTERCARD,DEBIT,,,,,TR,TUR,TURKEY
550472,MASTERCARD,CREDIT,STANDARD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
550473,MASTERCARD,CREDIT,GOLD,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
550478,MASTERCARD,CREDIT,STANDARD,"ING, A.S.",,,TR,TUR,TURKEY
550634,MASTERCARD,DEBIT,,,,,TR,TUR,TURKEY
551458,MASTERCARD,DEBIT,STANDARD,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
552095,MASTERCARD,CREDIT,PLATINUM,"TURKIYE GARANTI BANKASI, A.S.",+902123181818,http://www.garanti.com.tr,TR,TUR,TURKEY
552096,MASTERCARD,CREDIT,WORLD,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
552098,MASTERCARD,CREDIT,PLATINUM,"TURKISH BANK, A.S.",,,TR,TUR,TURKEY
552101,MASTERCARD,CREDIT,WORLD,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
552143,MASTERCARD,CREDIT,PLATINUM,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
552207,MASTERCARD,CREDIT,PLATINUM,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
552427,MASTERCARD,DEBIT,PREPAID,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
552547,MASTERCARD,CREDIT,CORPORATE,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
552557,MASTERCARD,DEBIT,STANDARD,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
552608,MASTERCARD,CREDIT,PREFERRED BUSINESS,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
552609,MASTERCARD,CREDIT,PREFERRED BUSINESS,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
552610,MASTERCARD,CREDIT,CORPORATE,"TURKIYE FINANS KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
552645,MASTERCARD,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
552659,MASTERCARD,CREDIT,CORPORATE,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
552679,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
552879,MASTERCARD,CREDIT,PREFERRED BUSINESS,"TURKIYE HALK BANKASI, A.S.",,http://www.halkbank.com.tr,TR,TUR,TURKEY
553056,MASTERCARD,CREDIT,PREFERRED BUSINESS,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
553058,MASTERCARD,CREDIT,BUSINESS,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
553090,MASTERCARD,CREDIT,BUSINESS,"TURK EKONOMI BANKASI, A.S.",,http://www.teb.com.tr,TR,TUR,TURKEY
553130,MASTERCARD,CREDIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
553427,MASTERCARD,DEBIT,STANDARD,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
553493,MASTERCARD,CREDIT,CORPORATE,"CITIBANK, A.S.",,https://www.citibank.com.tr,TR,TUR,TURKEY
553870,MASTERCARD,DEBIT,BUSINESS,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
554034,MASTERCARD,CREDIT,PLATINUM,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
554253,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
554254,MASTERCARD,CREDIT,GOLD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
554297,MASTERCARD,CREDIT,STANDARD,"ING BANK, A.S.",+908502220600,http://www.ingbank.com.tr,TR,TUR,TURKEY
554301,MASTERCARD,CREDIT,WORLD,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
554422,MASTERCARD,CREDIT,,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
554483,MASTERCARD,CREDIT,GOLD,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
554536,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
554548,MASTERCARD,DEBIT,PREPAID,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
554566,MASTERCARD,CREDIT,PLATINUM,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
554570,MASTERCARD,CREDIT,PLATINUM,"ING, A.S.",,,TR,TUR,TURKEY
554796,MASTERCARD,CREDIT,GOLD,"TURKIYE GARANTI BANKASI, A.S.",+902123181818,http://www.garanti.com.tr,TR,TUR,TURKEY
554960,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
554975,MASTERCARD,CREDIT,STANDARD,"CITIBANK, A.S.",+902123194500,https://www.citibank.com.tr,TR,TUR,TURKEY
554976,MASTERCARD,CREDIT,GOLD,"CITIBANK, A.S.",+902123194500,https://www.citibank.com.tr,TR,TUR,TURKEY
555087,MASTERCARD,CREDIT,CORPORATE PURCHASING,"CITIBANK, A.S.",,https://www.citibank.com.tr,TR,TUR,TURKEY
555366,MASTERCARD,CREDIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
555371,MASTERCARD,CREDIT,BUSINESS,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
555467,MASTERCARD,DEBIT,PREPAID,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
555518,MASTERCARD,DEBIT,PREPAID,ININAL ODEME VE ELEKTRONIK PARA HIZMETLERI AS,,,TR,TUR,TURKEY
555574,MASTERCARD,CREDIT,WORLD BLACK,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
555636,MASTERCARD,CREDIT,WORLD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
555660,MASTERCARD,CREDIT,STANDARD,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
556030,MASTERCARD,CREDIT,BUSINESS,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
556031,MASTERCARD,CREDIT,BUSINESS,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
556033,MASTERCARD,CREDIT,BUSINESS,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
556034,MASTERCARD,CREDIT,BUSINESS,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
556456,MASTERCARD,CREDIT,,,,,TR,TUR,TURKEY
556665,MASTERCARD,CREDIT,CORPORATE,"HSBC BANK, A.S.",+902123764000,http://www.hsbc.com.tr,TR,TUR,TURKEY
557023,MASTERCARD,CREDIT,STANDARD,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
557113,MASTERCARD,CREDIT,STANDARD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
557122,MASTERCARD,CREDIT,STANDARD,SEKERBANK T.A.S.,+902123197000,http://www.sekerbank.com.tr,TR,TUR,TURKEY
557370,MASTERCARD,DEBIT,STANDARD,"KUVEYT TURK KATILIM BANKASI , A.S.",,,TR,TUR,TURKEY
557374,MASTERCARD,DEBIT,STANDARD,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
557396,MASTERCARD,DEBIT,PREPAID ISIC,PAPARA ELEKTRONIK PARA VE ODEME HIZMETLERI AS,,,TR,TUR,TURKEY
557824,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
557829,MASTERCARD,CREDIT,GOLD,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
557830,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
557844,MASTERCARD,CREDIT,GOLD,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
558030,MASTERCARD,DEBIT,PREPAID,"TURKISH BANK, A.S.",,,TR,TUR,TURKEY
558215,MASTERCARD,DEBIT,STANDARD,VAKIF KATILIM BANKASI,,,TR,TUR,TURKEY
558336,MASTERCARD,CREDIT,BUSINESS,"T.C. ZIRAAT BANKASI, A.S.",,,TR,TUR,TURKEY
558379,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",+904440800,http://www.denizbank.com,TR,TUR,TURKEY
558443,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
558446,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
558448,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
558460,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
558485,MASTERCARD,CREDIT,BUSINESS,"ALTERNATIFBANK, A.S.",,http://www.abank.com.tr,TR,TUR,TURKEY
558514,MASTERCARD,CREDIT,BUSINESS,"DENIZBANK, A.S.",,http://www.denizbank.com,TR,TUR,TURKEY
558593,MASTERCARD,CREDIT,BUSINESS,"ANADOLUBANK, A.S.",,,TR,TUR,TURKEY
558634,MASTERCARD,CREDIT,BUSINESS,"ICBC TURKEY BANK, A.S.",,,TR,TUR,TURKEY
558699,MASTERCARD,CREDIT,BUSINESS,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
559056,MASTERCARD,CREDIT,BUSINESS,"FIBABANKA, A.S.",,,TR,TUR,TURKEY
559096,MASTERCARD,CREDIT,EXECUTIVE BUSINESS,"FINANSBANK, A.S.",+908502220900,https://www.qnbfinansbank.com,TR,TUR,TURKEY
559289,MASTERCARD,CREDIT,BUSINESS,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
559542,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
559860,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
559884,MASTERCARD,DEBIT,STANDARD,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
559907,MASTERCARD,CREDIT,STANDARD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
559917,MASTERCARD,CREDIT,GOLD,"YAPI VE KREDI BANKASI, A.S.",,http://www.yapikredi.com.tr,TR,TUR,TURKEY
559964,MASTERCARD,DEBIT,PREPAID RELOADABLE,TURK ELEKTRONIK PARA A S,,,TR,TUR,TURKEY
561056,MAESTRO,DEBIT,,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
561657,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
565432,MAESTRO,DEBIT,ELECTRON,,,,TR,TUR,TURKEY
565478,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
569004,LOCAL BRAND,DEBIT,PERSONAL,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
570031,MAESTRO,DEBIT,STANDARD,MAESTRO INTERNATIONAL,,https://brand.mastercard.com,TR,TUR,TURKEY
570236,MAESTRO,DEBIT,,,,,TR,TUR,TURKEY
571134,MAESTRO,DEBIT,,,,,TR,TUR,TURKEY
571615,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
572190,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
573771,MAESTRO,DEBIT,,,,,TR,TUR,TURKEY
574153,MAESTRO,DEBIT,STANDARD,MAESTRO INTERNATIONAL,,https://brand.mastercard.com,TR,TUR,TURKEY
574850,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
577100,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
577805,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
578662,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
580539,MAESTRO,DEBIT,STANDARD,MAESTRO INTERNATIONAL,,https://brand.mastercard.com,TR,TUR,TURKEY
580904,MAESTRO,DEBIT,,,,,TR,TUR,TURKEY
581072,MAESTRO,DEBIT,STANDARD,MAESTRO INTERNATIONAL,,https://brand.mastercard.com,TR,TUR,TURKEY
581877,MAESTRO,DEBIT,,"AKTIF YATIRIM BANKASI, A.S.",,,TR,TUR,TURKEY
582920,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
584960,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
585757,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
587752,MAESTRO,DEBIT,,,,,TR,TUR,TURKEY
588691,MAESTRO,DEBIT,,"YAPI VE KREDI BANKASI, A.S.",+904440444,http://www.yapikredi.com.tr,TR,TUR,TURKEY
588992,MAESTRO,DEBIT,STANDARD,YAPI KREDI,,,TR,TUR,TURKEY
589004,MAESTRO,DEBIT,,AKBANK T.A.S.,+904442525,http://www.akbank.com,TR,TUR,TURKEY
589019,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
589117,MAESTRO,DEBIT,STANDARD,YAPI KREDI,,,TR,TUR,TURKEY
589215,MAESTRO,DEBIT,STANDARD,,,,TR,TUR,TURKEY
589283,MAESTRO,DEBIT,,"TURKIYE IS BANKASI, A.S.",,http://www.isbank.com.tr,TR,TUR,TURKEY
589288,MAESTRO,DEBIT,,"TURKISH BANK, A.S.",,,TR,TUR,TURKEY
589298,MAESTRO,DEBIT,STANDARD,"BURGAN BANK, A.S.",,,TR,TUR,TURKEY
589311,MAESTRO,DEBIT,,TURKIYE VAKIFLAR BANKASI T.A.O.,+903124557851,http://www.vakifbank.com.tr,TR,TUR,TURKEY
589318,MAESTRO,DEBIT,,"TURKIYE GARANTI BANKASI, A.S.",,http://www.garanti.com.tr,TR,TUR,TURKEY
